sequence,stamp,topic,px,py,pz,qx,qy,qz,qw,image_filename
19,1757094342.982567072,/natnet_ros/plate/pose,-1.762375,0.898533,0.909614,0.001948,0.007353,-0.715826,0.698238,image_000019_1757094342.951209.jpg
19,1757094342.982563496,/natnet_ros/plate_red/pose,-1.961026,1.348057,1.074849,0.000225,0.000457,0.000883,1.000000,image_000019_1757094342.951209.jpg
19,1757094342.982567787,/natnet_ros/dishrack/pose,-1.873822,0.464346,1.101609,0.287295,-0.336358,0.895220,0.053897,image_000019_1757094342.951209.jpg
20,1757094343.082239866,/natnet_ros/lid/pose,-2.048283,0.879598,0.971750,0.003252,-0.004563,-0.572935,0.819582,image_000020_1757094343.051214.jpg
20,1757094343.082249165,/natnet_ros/banana/pose,-1.965863,1.328894,1.086871,-0.019594,0.002561,0.081016,0.996517,image_000020_1757094343.051214.jpg
20,1757094343.082250595,/natnet_ros/block/pose,-1.748907,0.881197,0.915233,0.006875,0.008352,-0.006725,-0.999919,image_000020_1757094343.051214.jpg
20,1757094343.082253218,/natnet_ros/umi_body/pose,-2.377925,0.819401,1.205965,0.825647,0.153620,0.516122,-0.168302,image_000020_1757094343.051214.jpg
20,1757094343.082253933,/natnet_ros/umi_finger/pose,-2.363581,0.754255,1.193815,0.824672,0.162204,0.513276,-0.173646,image_000020_1757094343.051214.jpg
20,1757094343.082254887,/natnet_ros/pan/pose,-2.030412,0.893458,0.929088,-0.003245,-0.002557,0.990168,0.139822,image_000020_1757094343.051214.jpg
20,1757094343.082255840,/natnet_ros/plate/pose,-1.762378,0.898482,0.909583,0.001670,0.007708,-0.715865,0.698194,image_000020_1757094343.051214.jpg
20,1757094343.082252264,/natnet_ros/plate_red/pose,-1.961046,1.348042,1.074842,0.000247,0.000338,0.000938,1.000000,image_000020_1757094343.051214.jpg
20,1757094343.082256556,/natnet_ros/dishrack/pose,-1.873852,0.464361,1.101619,0.287300,-0.336906,0.895024,0.053719,image_000020_1757094343.051214.jpg
21,1757094343.182323456,/natnet_ros/lid/pose,-2.048301,0.879599,0.971748,0.003271,-0.004675,-0.572916,0.819594,image_000021_1757094343.151029.jpg
21,1757094343.182336807,/natnet_ros/banana/pose,-1.965863,1.328845,1.086877,-0.019481,0.002451,0.080713,0.996544,image_000021_1757094343.151029.jpg
21,1757094343.182338715,/natnet_ros/block/pose,-1.748928,0.881219,0.915308,0.006173,0.008175,-0.006709,-0.999925,image_000021_1757094343.151029.jpg
21,1757094343.182341814,/natnet_ros/umi_body/pose,-2.380319,0.819942,1.208240,0.825586,0.152825,0.516998,-0.166626,image_000021_1757094343.151029.jpg
21,1757094343.182342768,/natnet_ros/umi_finger/pose,-2.365720,0.755005,1.196523,0.822427,0.159425,0.517656,-0.173868,image_000021_1757094343.151029.jpg
21,1757094343.182358027,/natnet_ros/pan/pose,-2.030460,0.893449,0.929054,-0.002983,-0.002666,0.990160,0.139884,image_000021_1757094343.151029.jpg
21,1757094343.182359219,/natnet_ros/plate/pose,-1.762420,0.898511,0.909648,0.001814,0.007227,-0.715781,0.698285,image_000021_1757094343.151029.jpg
21,1757094343.182340622,/natnet_ros/plate_red/pose,-1.961056,1.348053,1.074850,0.000170,0.000417,0.000868,1.000000,image_000021_1757094343.151029.jpg
21,1757094343.182360411,/natnet_ros/dishrack/pose,-1.873858,0.464349,1.101603,0.287413,-0.336733,0.895061,0.053574,image_000021_1757094343.151029.jpg
22,1757094343.282853842,/natnet_ros/lid/pose,-2.048316,0.879597,0.971746,0.003245,-0.004540,-0.572946,0.819574,image_000022_1757094343.251107.jpg
22,1757094343.282888889,/natnet_ros/banana/pose,-1.965883,1.328859,1.086890,-0.019343,0.002394,0.080846,0.996536,image_000022_1757094343.251107.jpg
22,1757094343.282892704,/natnet_ros/block/pose,-1.748951,0.881209,0.915265,0.006079,0.008414,-0.006732,-0.999923,image_000022_1757094343.251107.jpg
22,1757094343.282898426,/natnet_ros/umi_body/pose,-2.379139,0.817821,1.212877,0.819642,0.154571,0.527500,-0.161365,image_000022_1757094343.251107.jpg
22,1757094343.282900095,/natnet_ros/umi_finger/pose,-2.364956,0.752228,1.201433,0.818481,0.163018,0.525232,-0.166271,image_000022_1757094343.251107.jpg
22,1757094343.283032656,/natnet_ros/pan/pose,-2.030464,0.893471,0.929027,-0.002841,-0.002734,0.990157,0.139905,image_000022_1757094343.251107.jpg
22,1757094343.283036232,/natnet_ros/plate/pose,-1.762375,0.898378,0.909507,0.002463,0.007691,-0.715536,0.698530,image_000022_1757094343.251107.jpg
22,1757094343.282896280,/natnet_ros/plate_red/pose,-1.961078,1.348043,1.074850,0.000235,0.000229,0.000911,1.000000,image_000022_1757094343.251107.jpg
22,1757094343.283039331,/natnet_ros/dishrack/pose,-1.873879,0.464359,1.101612,0.287192,-0.336997,0.895033,0.053568,image_000022_1757094343.251107.jpg
23,1757094343.382634401,/natnet_ros/lid/pose,-2.048327,0.879598,0.971745,0.003212,-0.004645,-0.572926,0.819588,image_000023_1757094343.351008.jpg
23,1757094343.382642984,/natnet_ros/banana/pose,-1.965900,1.328838,1.086903,-0.019511,0.002357,0.080831,0.996534,image_000023_1757094343.351008.jpg
23,1757094343.382644653,/natnet_ros/block/pose,-1.748958,0.881206,0.915312,0.006276,0.007974,-0.007166,-0.999923,image_000023_1757094343.351008.jpg
23,1757094343.382647514,/natnet_ros/umi_body/pose,-2.374613,0.810647,1.218225,0.817220,0.151622,0.533704,-0.155954,image_000023_1757094343.351008.jpg
23,1757094343.382648468,/natnet_ros/umi_finger/pose,-2.361115,0.745250,1.207242,0.816830,0.160893,0.529607,-0.162536,image_000023_1757094343.351008.jpg
23,1757094343.382649422,/natnet_ros/pan/pose,-2.030476,0.893462,0.929057,-0.003075,-0.002693,0.990159,0.139886,image_000023_1757094343.351008.jpg
23,1757094343.382650614,/natnet_ros/plate/pose,-1.762441,0.898523,0.909651,0.001656,0.007213,-0.715831,0.698234,image_000023_1757094343.351008.jpg
23,1757094343.382646561,/natnet_ros/plate_red/pose,-1.961086,1.348057,1.074866,0.000198,0.000407,0.000882,1.000000,image_000023_1757094343.351008.jpg
23,1757094343.382651806,/natnet_ros/dishrack/pose,-1.873885,0.464353,1.101610,0.287435,-0.336904,0.894994,0.053511,image_000023_1757094343.351008.jpg
24,1757094343.482671738,/natnet_ros/lid/pose,-2.048308,0.879602,0.971741,0.003263,-0.004585,-0.572919,0.819592,image_000024_1757094343.450965.jpg
24,1757094343.482682467,/natnet_ros/banana/pose,-1.965886,1.328855,1.086891,-0.019301,0.002429,0.080805,0.996540,image_000024_1757094343.450965.jpg
24,1757094343.482683897,/natnet_ros/block/pose,-1.748936,0.881201,0.915270,0.006185,0.008367,-0.006517,-0.999925,image_000024_1757094343.450965.jpg
24,1757094343.482693672,/natnet_ros/umi_body/pose,-2.363414,0.802725,1.221854,0.816868,0.145369,0.536537,-0.154018,image_000024_1757094343.450965.jpg
24,1757094343.482780695,/natnet_ros/umi_finger/pose,-2.350998,0.738220,1.210517,0.816088,0.154430,0.533099,-0.161110,image_000024_1757094343.450965.jpg
24,1757094343.482787132,/natnet_ros/pan/pose,-2.030452,0.893470,0.929042,-0.002916,-0.002694,0.990160,0.139883,image_000024_1757094343.450965.jpg
24,1757094343.482789516,/natnet_ros/plate/pose,-1.762391,0.898482,0.909540,0.002141,0.007819,-0.715798,0.698260,image_000024_1757094343.450965.jpg
24,1757094343.482692480,/natnet_ros/plate_red/pose,-1.961074,1.348051,1.074847,0.000207,0.000291,0.000907,1.000000,image_000024_1757094343.450965.jpg
24,1757094343.482798338,/natnet_ros/dishrack/pose,-1.873883,0.464361,1.101618,0.287269,-0.336744,0.895094,0.053739,image_000024_1757094343.450965.jpg
25,1757094343.582337141,/natnet_ros/lid/pose,-2.048324,0.879601,0.971736,0.003291,-0.004602,-0.572925,0.819588,image_000025_1757094343.551074.jpg
25,1757094343.582349300,/natnet_ros/banana/pose,-1.965898,1.328845,1.086895,-0.019025,0.002297,0.080801,0.996546,image_000025_1757094343.551074.jpg
25,1757094343.582350969,/natnet_ros/block/pose,-1.748970,0.881201,0.915317,0.006095,0.008300,-0.006631,-0.999925,image_000025_1757094343.551074.jpg
25,1757094343.582354307,/natnet_ros/umi_body/pose,-2.345961,0.797587,1.219125,0.823562,0.140826,0.524711,-0.163072,image_000025_1757094343.551074.jpg
25,1757094343.582355499,/natnet_ros/umi_finger/pose,-2.333633,0.733129,1.206623,0.822089,0.149835,0.522203,-0.170361,image_000025_1757094343.551074.jpg
25,1757094343.582356691,/natnet_ros/pan/pose,-2.030481,0.893465,0.929053,-0.003080,-0.002732,0.990154,0.139919,image_000025_1757094343.551074.jpg
25,1757094343.582357883,/natnet_ros/plate/pose,-1.762435,0.898528,0.909656,0.001612,0.007225,-0.715832,0.698233,image_000025_1757094343.551074.jpg
25,1757094343.582352877,/natnet_ros/plate_red/pose,-1.961082,1.348051,1.074857,0.000176,0.000375,0.000886,1.000000,image_000025_1757094343.551074.jpg
25,1757094343.582359076,/natnet_ros/dishrack/pose,-1.873883,0.464356,1.101608,0.287159,-0.336633,0.895167,0.053806,image_000025_1757094343.551074.jpg
26,1757094343.681157589,/natnet_ros/lid/pose,-2.048321,0.879581,0.971749,0.003193,-0.004595,-0.572895,0.819610,image_000026_1757094343.651150.jpg
26,1757094343.681173563,/natnet_ros/banana/pose,-1.965898,1.328841,1.086908,-0.019087,0.002349,0.080760,0.996548,image_000026_1757094343.651150.jpg
26,1757094343.681175709,/natnet_ros/block/pose,-1.748970,0.881208,0.915290,0.006052,0.008062,-0.006841,-0.999926,image_000026_1757094343.651150.jpg
26,1757094343.681178570,/natnet_ros/umi_body/pose,-2.320353,0.792770,1.211531,0.834092,0.130881,0.511309,-0.160387,image_000026_1757094343.651150.jpg
26,1757094343.681180000,/natnet_ros/umi_finger/pose,-2.308929,0.727648,1.199168,0.831347,0.140251,0.510987,-0.167580,image_000026_1757094343.651150.jpg
26,1757094343.681180954,/natnet_ros/pan/pose,-2.030466,0.893541,0.928983,-0.003332,-0.003077,0.990140,0.140011,image_000026_1757094343.651150.jpg
26,1757094343.681181908,/natnet_ros/plate/pose,-1.762418,0.898486,0.909608,0.001750,0.007603,-0.715814,0.698247,image_000026_1757094343.651150.jpg
26,1757094343.681177378,/natnet_ros/plate_red/pose,-1.961091,1.348046,1.074866,0.000212,0.000299,0.000901,1.000000,image_000026_1757094343.651150.jpg
26,1757094343.681182861,/natnet_ros/dishrack/pose,-1.873892,0.464356,1.101614,0.287111,-0.336666,0.895166,0.053854,image_000026_1757094343.651150.jpg
27,1757094343.781111479,/natnet_ros/lid/pose,-2.048296,0.879619,0.971766,0.003183,-0.004413,-0.573021,0.819523,image_000027_1757094343.751043.jpg
27,1757094343.781126738,/natnet_ros/banana/pose,-1.965900,1.328875,1.086885,-0.019376,0.002440,0.080988,0.996524,image_000027_1757094343.751043.jpg
27,1757094343.781128407,/natnet_ros/block/pose,-1.748979,0.881191,0.915266,0.005975,0.008534,-0.006972,-0.999921,image_000027_1757094343.751043.jpg
27,1757094343.781131506,/natnet_ros/umi_body/pose,-2.284246,0.793589,1.206766,0.837178,0.124329,0.508740,-0.157667,image_000027_1757094343.751043.jpg
27,1757094343.781132936,/natnet_ros/umi_finger/pose,-2.274191,0.728126,1.194010,0.836004,0.131775,0.506704,-0.164266,image_000027_1757094343.751043.jpg
27,1757094343.781133890,/natnet_ros/pan/pose,-2.030468,0.893469,0.929032,-0.002998,-0.002725,0.990163,0.139862,image_000027_1757094343.751043.jpg
27,1757094343.781134844,/natnet_ros/plate/pose,-1.762419,0.898483,0.909596,0.001841,0.007614,-0.715805,0.698256,image_000027_1757094343.751043.jpg
27,1757094343.781130314,/natnet_ros/plate_red/pose,-1.961087,1.348054,1.074856,0.000194,0.000309,0.000883,1.000000,image_000027_1757094343.751043.jpg
27,1757094343.781135798,/natnet_ros/dishrack/pose,-1.873884,0.464361,1.101606,0.287190,-0.336736,0.895125,0.053688,image_000027_1757094343.751043.jpg
28,1757094343.880715370,/natnet_ros/lid/pose,-2.048225,0.879600,0.971797,0.002753,-0.004555,-0.572872,0.819627,image_000028_1757094343.851124.jpg
28,1757094343.880728960,/natnet_ros/banana/pose,-1.965907,1.328838,1.086903,-0.019628,0.002395,0.080827,0.996532,image_000028_1757094343.851124.jpg
28,1757094343.880730867,/natnet_ros/block/pose,-1.748962,0.881195,0.915323,0.006095,0.007871,-0.006265,-0.999931,image_000028_1757094343.851124.jpg
28,1757094343.880733728,/natnet_ros/umi_body/pose,-2.244648,0.802370,1.200892,0.845295,0.118062,0.495649,-0.160843,image_000028_1757094343.851124.jpg
28,1757094343.880734682,/natnet_ros/umi_finger/pose,-2.236098,0.738141,1.187351,0.845056,0.123916,0.492291,-0.167855,image_000028_1757094343.851124.jpg
28,1757094343.880735636,/natnet_ros/pan/pose,-2.030477,0.893467,0.929049,-0.003040,-0.002682,0.990159,0.139886,image_000028_1757094343.851124.jpg
28,1757094343.880736589,/natnet_ros/plate/pose,-1.762423,0.898484,0.909599,0.001810,0.007587,-0.715821,0.698240,image_000028_1757094343.851124.jpg
28,1757094343.880732536,/natnet_ros/plate_red/pose,-1.961090,1.348057,1.074862,0.000208,0.000388,0.000852,1.000000,image_000028_1757094343.851124.jpg
28,1757094343.880737543,/natnet_ros/dishrack/pose,-1.873891,0.464351,1.101609,0.287254,-0.336927,0.895029,0.053750,image_000028_1757094343.851124.jpg
29,1757094343.981260777,/natnet_ros/lid/pose,-2.048159,0.879600,0.971810,0.002743,-0.004582,-0.572822,0.819663,image_000029_1757094343.951204.jpg
29,1757094343.981272221,/natnet_ros/banana/pose,-1.965855,1.328879,1.086879,-0.019694,0.002484,0.080925,0.996523,image_000029_1757094343.951204.jpg
29,1757094343.981274128,/natnet_ros/block/pose,-1.748901,0.881181,0.915239,0.006793,0.007984,-0.006139,-0.999926,image_000029_1757094343.951204.jpg
29,1757094343.981276751,/natnet_ros/umi_body/pose,-2.205779,0.816893,1.183969,0.866169,0.098469,0.462401,-0.161991,image_000029_1757094343.951204.jpg
29,1757094343.981277704,/natnet_ros/umi_finger/pose,-2.200099,0.752567,1.169097,0.865783,0.103452,0.459050,-0.170267,image_000029_1757094343.951204.jpg
29,1757094343.981278419,/natnet_ros/pan/pose,-2.030430,0.893449,0.929035,-0.002848,-0.002665,0.990159,0.139892,image_000029_1757094343.951204.jpg
29,1757094343.981279373,/natnet_ros/plate/pose,-1.762378,0.898483,0.909590,0.001831,0.007537,-0.715802,0.698260,image_000029_1757094343.951204.jpg
29,1757094343.981275797,/natnet_ros/plate_red/pose,-1.961040,1.348049,1.074836,0.000215,0.000252,0.000915,1.000000,image_000029_1757094343.951204.jpg
29,1757094343.981280327,/natnet_ros/dishrack/pose,-1.873848,0.464353,1.101610,0.287405,-0.336772,0.895045,0.053648,image_000029_1757094343.951204.jpg
30,1757094344.081003428,/natnet_ros/lid/pose,-2.048071,0.879663,0.971810,0.002759,-0.004633,-0.572573,0.819836,image_000030_1757094344.051136.jpg
30,1757094344.081013203,/natnet_ros/banana/pose,-1.965807,1.328871,1.086880,-0.019580,0.002385,0.080920,0.996525,image_000030_1757094344.051136.jpg
30,1757094344.081014872,/natnet_ros/block/pose,-1.748899,0.881207,0.915315,0.006153,0.008312,-0.006527,-0.999925,image_000030_1757094344.051136.jpg
30,1757094344.081017256,/natnet_ros/umi_body/pose,-2.168845,0.834001,1.159959,0.890458,0.072796,0.422913,-0.151426,image_000030_1757094344.051136.jpg
30,1757094344.081018209,/natnet_ros/umi_finger/pose,-2.167189,0.769635,1.145818,0.888693,0.078726,0.422184,-0.160586,image_000030_1757094344.051136.jpg
30,1757094344.081018925,/natnet_ros/pan/pose,-2.030375,0.893459,0.929107,-0.003495,-0.002556,0.990164,0.139848,image_000030_1757094344.051136.jpg
30,1757094344.081019878,/natnet_ros/plate/pose,-1.762404,0.898569,0.909638,0.002307,0.007304,-0.715683,0.698383,image_000030_1757094344.051136.jpg
30,1757094344.081016541,/natnet_ros/plate_red/pose,-1.960995,1.348065,1.074855,0.000154,0.000565,0.000830,1.000000,image_000030_1757094344.051136.jpg
30,1757094344.081020832,/natnet_ros/dishrack/pose,-1.873813,0.464358,1.101614,0.287284,-0.336638,0.895117,0.053926,image_000030_1757094344.051136.jpg
31,1757094344.182519674,/natnet_ros/lid/pose,-2.048017,0.879550,0.971894,0.002169,-0.004949,-0.572563,0.819843,image_000031_1757094344.151059.jpg
31,1757094344.182530880,/natnet_ros/banana/pose,-1.965796,1.328801,1.086899,-0.018234,0.002171,0.080527,0.996583,image_000031_1757094344.151059.jpg
31,1757094344.182532549,/natnet_ros/block/pose,-1.748885,0.881193,0.915302,0.007063,0.007959,-0.007761,-0.999913,image_000031_1757094344.151059.jpg
31,1757094344.182547092,/natnet_ros/umi_body/pose,-2.136674,0.847316,1.134527,0.908526,0.035367,0.393903,-0.134795,image_000031_1757094344.151059.jpg
31,1757094344.182548285,/natnet_ros/umi_finger/pose,-2.140455,0.783361,1.121378,0.905411,0.039629,0.396993,-0.145111,image_000031_1757094344.151059.jpg
31,1757094344.182549238,/natnet_ros/pan/pose,-2.030382,0.893453,0.929081,-0.003238,-0.002522,0.990174,0.139784,image_000031_1757094344.151059.jpg
31,1757094344.182550430,/natnet_ros/plate/pose,-1.762358,0.898494,0.909601,0.001637,0.007479,-0.715859,0.698203,image_000031_1757094344.151059.jpg
31,1757094344.182534695,/natnet_ros/plate_red/pose,-1.961010,1.348085,1.074852,0.000407,0.000391,0.000754,1.000000,image_000031_1757094344.151059.jpg
31,1757094344.182551384,/natnet_ros/dishrack/pose,-1.873830,0.464363,1.101615,0.287119,-0.336562,0.895195,0.053991,image_000031_1757094344.151059.jpg
32,1757094344.284775972,/natnet_ros/lid/pose,-2.047992,0.879582,0.971900,0.002289,-0.005008,-0.572517,0.819874,image_000032_1757094344.250989.jpg
32,1757094344.284788132,/natnet_ros/banana/pose,-1.965802,1.328920,1.086880,-0.022051,0.003130,0.080856,0.996477,image_000032_1757094344.250989.jpg
32,1757094344.284789324,/natnet_ros/block/pose,-1.748813,0.881309,0.915578,0.005670,0.011039,-0.007724,-0.999893,image_000032_1757094344.250989.jpg
32,1757094344.284791470,/natnet_ros/umi_body/pose,-2.109492,0.857966,1.110281,0.918534,0.005673,0.376964,-0.119004,image_000032_1757094344.250989.jpg
32,1757094344.284792185,/natnet_ros/umi_finger/pose,-2.118467,0.795264,1.097956,0.917388,0.010737,0.376123,-0.129675,image_000032_1757094344.250989.jpg
32,1757094344.284793139,/natnet_ros/pan/pose,-2.030375,0.893463,0.929111,-0.003476,-0.002580,0.990169,0.139810,image_000032_1757094344.250989.jpg
32,1757094344.284793854,/natnet_ros/plate/pose,-1.762398,0.898605,0.909672,0.001955,0.007348,-0.715728,0.698338,image_000032_1757094344.250989.jpg
32,1757094344.284790754,/natnet_ros/plate_red/pose,-1.960971,1.348124,1.074893,0.000319,0.000745,0.000564,1.000000,image_000032_1757094344.250989.jpg
32,1757094344.284794569,/natnet_ros/dishrack/pose,-1.873813,0.464362,1.101617,0.287352,-0.336880,0.895017,0.053710,image_000032_1757094344.250989.jpg
33,1757094344.384313822,/natnet_ros/lid/pose,-2.047861,0.879764,0.971672,0.003977,-0.004883,-0.572853,0.819634,image_000033_1757094344.351067.jpg
33,1757094344.384324312,/natnet_ros/banana/pose,-1.965724,1.328922,1.086893,-0.022241,0.003211,0.080865,0.996472,image_000033_1757094344.351067.jpg
33,1757094344.384325981,/natnet_ros/block/pose,-1.748750,0.881241,0.915389,0.006519,0.010576,-0.006131,-0.999904,image_000033_1757094344.351067.jpg
33,1757094344.384328604,/natnet_ros/umi_body/pose,-2.090344,0.861544,1.088199,0.931959,-0.030222,0.346469,-0.102462,image_000033_1757094344.351067.jpg
33,1757094344.384329557,/natnet_ros/umi_finger/pose,-2.104671,0.800366,1.077160,0.930084,-0.025823,0.348468,-0.113343,image_000033_1757094344.351067.jpg
33,1757094344.384330511,/natnet_ros/pan/pose,-2.030302,0.893449,0.929076,-0.003246,-0.002514,0.990168,0.139824,image_000033_1757094344.351067.jpg
33,1757094344.384331465,/natnet_ros/plate/pose,-1.762296,0.898546,0.909584,0.002340,0.007755,-0.715734,0.698326,image_000033_1757094344.351067.jpg
33,1757094344.384327888,/natnet_ros/plate_red/pose,-1.960939,1.348131,1.074890,0.000748,0.000462,0.000954,0.999999,image_000033_1757094344.351067.jpg
