sequence,stamp,topic,px,py,pz,qx,qy,qz,qw,image_filename
968,1757095030.048932076,/natnet_ros/banana/pose,-1.750585,0.798603,0.979502,-0.122524,0.010763,0.033701,0.991835,image_000968_1757095029.944173.jpg
968,1757095030.048933506,/natnet_ros/block/pose,-1.756766,0.883972,0.914411,0.001113,-0.000823,-0.009945,-0.999950,image_000968_1757095029.944173.jpg
968,1757095030.048936129,/natnet_ros/umi_body/pose,-1.770431,0.806416,1.009926,0.999458,0.005606,0.024916,-0.020782,image_000968_1757095029.944173.jpg
968,1757095030.048937082,/natnet_ros/umi_finger/pose,-1.780982,0.762301,1.019616,0.999185,0.003486,0.025955,-0.030712,image_000968_1757095029.944173.jpg
968,1757095030.048937798,/natnet_ros/pan/pose,-2.016376,0.889753,0.929157,-0.003853,-0.003262,0.990909,0.134442,image_000968_1757095029.944173.jpg
968,1757095030.048938513,/natnet_ros/plate/pose,-1.765651,0.868266,0.908975,0.000760,0.008546,-0.688416,0.725265,image_000968_1757095029.944173.jpg
968,1757095030.048935175,/natnet_ros/plate_red/pose,-1.959912,1.348046,1.074760,0.001238,0.000106,0.000414,0.999999,image_000968_1757095029.944173.jpg
968,1757095030.048939466,/natnet_ros/dishrack/pose,-1.872839,0.464217,1.101600,0.285180,-0.335436,0.896295,0.053007,image_000968_1757095029.944173.jpg
969,1757095030.147239447,/natnet_ros/lid/pose,-2.034261,0.870495,0.971518,-0.002779,-0.004585,-0.498339,0.866966,image_000969_1757095030.044246.jpg
969,1757095030.147251129,/natnet_ros/banana/pose,-1.751264,0.805133,0.961390,-0.132085,0.028759,0.033238,0.990263,image_000969_1757095030.044246.jpg
969,1757095030.147253036,/natnet_ros/block/pose,-1.756755,0.883944,0.914340,0.000987,-0.001413,-0.009541,-0.999953,image_000969_1757095030.044246.jpg
969,1757095030.147255898,/natnet_ros/umi_body/pose,-1.770445,0.812390,0.992429,0.999516,0.004684,0.010983,-0.028728,image_000969_1757095030.044246.jpg
969,1757095030.147256851,/natnet_ros/umi_finger/pose,-1.780679,0.768144,1.001602,0.999176,-0.000395,0.012406,-0.038652,image_000969_1757095030.044246.jpg
969,1757095030.147257805,/natnet_ros/pan/pose,-2.016551,0.889763,0.929004,-0.003020,-0.003057,0.990877,0.134704,image_000969_1757095030.044246.jpg
969,1757095030.147258759,/natnet_ros/plate/pose,-1.765669,0.868156,0.908927,0.000559,0.008980,-0.688704,0.724987,image_000969_1757095030.044246.jpg
969,1757095030.147254944,/natnet_ros/plate_red/pose,-1.959888,1.348042,1.074730,0.001094,-0.000231,0.000305,0.999999,image_000969_1757095030.044246.jpg
969,1757095030.147259712,/natnet_ros/dishrack/pose,-1.872833,0.464222,1.101577,0.285815,-0.335652,0.896013,0.052990,image_000969_1757095030.044246.jpg
970,1757095030.246681929,/natnet_ros/lid/pose,-2.034344,0.870629,0.971602,-0.002027,-0.004245,-0.498115,0.867098,image_000970_1757095030.144346.jpg
970,1757095030.246695518,/natnet_ros/banana/pose,-1.750449,0.812484,0.949203,-0.154161,0.046323,0.027585,0.986574,image_000970_1757095030.144346.jpg
970,1757095030.246698141,/natnet_ros/block/pose,-1.756826,0.883975,0.914381,0.000943,-0.001596,-0.009295,-0.999955,image_000970_1757095030.144346.jpg
970,1757095030.246701717,/natnet_ros/umi_body/pose,-1.768957,0.819358,0.980554,0.999316,-0.003068,0.003178,-0.036709,image_000970_1757095030.144346.jpg
970,1757095030.246702909,/natnet_ros/umi_finger/pose,-1.779580,0.775024,0.989137,0.998906,-0.005559,0.004348,-0.046236,image_000970_1757095030.144346.jpg
970,1757095030.246703863,/natnet_ros/pan/pose,-2.016363,0.889489,0.929186,-0.004477,-0.002847,0.990845,0.134904,image_000970_1757095030.144346.jpg
970,1757095030.246704817,/natnet_ros/plate/pose,-1.765745,0.867966,0.908922,0.000469,0.009192,-0.688861,0.724835,image_000970_1757095030.144346.jpg
970,1757095030.246700287,/natnet_ros/plate_red/pose,-1.959886,1.348041,1.074700,0.000682,0.000079,-0.000143,1.000000,image_000970_1757095030.144346.jpg
970,1757095030.246705770,/natnet_ros/dishrack/pose,-1.872881,0.464213,1.101591,0.285406,-0.335493,0.896202,0.053001,image_000970_1757095030.144346.jpg
971,1757095030.346496105,/natnet_ros/lid/pose,-2.034198,0.870507,0.971554,-0.003126,-0.005122,-0.498070,0.867116,image_000971_1757095030.244325.jpg
971,1757095030.346509933,/natnet_ros/banana/pose,-1.748044,0.816241,0.939512,-0.087768,0.025183,0.020124,0.995619,image_000971_1757095030.244325.jpg
971,1757095030.346511841,/natnet_ros/block/pose,-1.756294,0.886272,0.914099,0.003696,0.004877,0.001887,-0.999979,image_000971_1757095030.244325.jpg
971,1757095030.346514940,/natnet_ros/umi_body/pose,-1.766608,0.823912,0.971676,0.999252,-0.012633,0.002609,-0.036452,image_000971_1757095030.244325.jpg
971,1757095030.346515894,/natnet_ros/umi_finger/pose,-1.778017,0.779889,0.980183,0.998900,-0.012828,0.005052,-0.044812,image_000971_1757095030.244325.jpg
971,1757095030.346516848,/natnet_ros/pan/pose,-2.016395,0.889637,0.929004,-0.002793,-0.003401,0.990858,0.134835,image_000971_1757095030.244325.jpg
971,1757095030.346517801,/natnet_ros/plate/pose,-1.765678,0.868217,0.908873,0.000609,0.009207,-0.688721,0.724968,image_000971_1757095030.244325.jpg
971,1757095030.346513987,/natnet_ros/plate_red/pose,-1.959892,1.348020,1.074619,0.000535,-0.000294,0.000373,1.000000,image_000971_1757095030.244325.jpg
971,1757095030.346518755,/natnet_ros/dishrack/pose,-1.872793,0.464205,1.101525,0.286967,-0.335888,0.895514,0.053705,image_000971_1757095030.244325.jpg
972,1757095030.446110010,/natnet_ros/lid/pose,-2.034105,0.870399,0.971604,-0.002318,-0.006304,-0.497270,0.867570,image_000972_1757095030.344146.jpg
972,1757095030.446123123,/natnet_ros/banana/pose,-1.747077,0.819210,0.935211,-0.064385,-0.001118,0.017043,0.997779,image_000972_1757095030.344146.jpg
972,1757095030.446124792,/natnet_ros/block/pose,-1.755417,0.891481,0.914237,0.008100,0.000900,0.016419,-0.999832,image_000972_1757095030.344146.jpg
972,1757095030.446128845,/natnet_ros/umi_body/pose,-1.764599,0.827325,0.966331,0.999177,-0.015672,-0.001888,-0.037372,image_000972_1757095030.344146.jpg
972,1757095030.446129799,/natnet_ros/umi_finger/pose,-1.776298,0.782839,0.974651,0.998697,-0.015558,0.000325,-0.048598,image_000972_1757095030.344146.jpg
972,1757095030.446130753,/natnet_ros/pan/pose,-2.016380,0.889609,0.929174,-0.003887,-0.003221,0.990855,0.134837,image_000972_1757095030.344146.jpg
972,1757095030.446131706,/natnet_ros/plate/pose,-1.765926,0.870257,0.909284,-0.001549,0.008826,-0.693272,0.720620,image_000972_1757095030.344146.jpg
972,1757095030.446127415,/natnet_ros/plate_red/pose,-1.959886,1.348052,1.074666,0.000475,0.000109,0.000230,1.000000,image_000972_1757095030.344146.jpg
972,1757095030.446132898,/natnet_ros/dishrack/pose,-1.872832,0.464222,1.101570,0.285903,-0.335326,0.896089,0.053289,image_000972_1757095030.344146.jpg
973,1757095030.546029806,/natnet_ros/lid/pose,-2.034338,0.870407,0.971429,-0.002693,-0.004171,-0.498778,0.866716,image_000973_1757095030.444174.jpg
973,1757095030.546044111,/natnet_ros/banana/pose,-1.751459,0.826351,0.930390,-0.205084,-0.001215,-0.017113,0.978594,image_000973_1757095030.444174.jpg
973,1757095030.546046257,/natnet_ros/block/pose,-1.755780,0.896385,0.914511,0.007999,0.000708,0.022399,-0.999717,image_000973_1757095030.444174.jpg
973,1757095030.546049356,/natnet_ros/umi_body/pose,-1.768760,0.826826,0.959614,0.999150,-0.022571,-0.016414,-0.030336,image_000973_1757095030.444174.jpg
973,1757095030.546050549,/natnet_ros/umi_finger/pose,-1.780853,0.778829,0.968935,0.998698,-0.023759,-0.011755,-0.043598,image_000973_1757095030.444174.jpg
973,1757095030.546051741,/natnet_ros/pan/pose,-2.016351,0.889502,0.929097,-0.004141,-0.002653,0.990848,0.134890,image_000973_1757095030.444174.jpg
973,1757095030.546052694,/natnet_ros/plate/pose,-1.766271,0.870137,0.909223,-0.001386,0.009565,-0.694696,0.719239,image_000973_1757095030.444174.jpg
973,1757095030.546048403,/natnet_ros/plate_red/pose,-1.959908,1.348032,1.074614,0.000586,-0.000248,0.000453,1.000000,image_000973_1757095030.444174.jpg
973,1757095030.546053648,/natnet_ros/dishrack/pose,-1.872860,0.464230,1.101605,0.285085,-0.335370,0.896347,0.053067,image_000973_1757095030.444174.jpg
974,1757095030.646960497,/natnet_ros/lid/pose,-2.034335,0.870483,0.971514,-0.001978,-0.004240,-0.498450,0.866906,image_000974_1757095030.544334.jpg
974,1757095030.646975279,/natnet_ros/banana/pose,-1.749370,0.834463,0.929261,-0.374674,0.040181,-0.006746,0.926261,image_000974_1757095030.544334.jpg
974,1757095030.646977425,/natnet_ros/block/pose,-1.757603,0.903077,0.914157,0.001891,-0.002980,0.023987,-0.999706,image_000974_1757095030.544334.jpg
974,1757095030.646980286,/natnet_ros/umi_body/pose,-1.771938,0.826663,0.964239,0.998958,-0.032101,-0.015366,-0.028561,image_000974_1757095030.544334.jpg
974,1757095030.646981239,/natnet_ros/umi_finger/pose,-1.785597,0.770963,0.972859,0.998553,-0.033946,-0.011096,-0.040202,image_000974_1757095030.544334.jpg
974,1757095030.646982431,/natnet_ros/pan/pose,-2.016343,0.889503,0.928912,-0.002662,-0.003395,0.990862,0.134813,image_000974_1757095030.544334.jpg
974,1757095030.646983385,/natnet_ros/plate/pose,-1.766715,0.867440,0.909018,0.001176,0.008434,-0.691585,0.722245,image_000974_1757095030.544334.jpg
974,1757095030.646979094,/natnet_ros/plate_red/pose,-1.959808,1.348046,1.074721,0.000730,0.000090,-0.000203,1.000000,image_000974_1757095030.544334.jpg
974,1757095030.646984339,/natnet_ros/dishrack/pose,-1.872774,0.464196,1.101533,0.287055,-0.335678,0.895553,0.053891,image_000974_1757095030.544334.jpg
975,1757095030.746120691,/natnet_ros/lid/pose,-2.034333,0.870323,0.971288,-0.002166,-0.003012,-0.499073,0.866552,image_000975_1757095030.644264.jpg
975,1757095030.746133327,/natnet_ros/banana/pose,-1.752918,0.825022,0.928787,-0.223916,-0.012973,0.003332,0.974517,image_000975_1757095030.644264.jpg
975,1757095030.746135473,/natnet_ros/block/pose,-1.757569,0.902795,0.914211,-0.002520,0.003830,0.026696,-0.999633,image_000975_1757095030.644264.jpg
975,1757095030.746138573,/natnet_ros/umi_body/pose,-1.774488,0.819755,0.984388,0.998402,-0.051480,-0.009805,-0.021153,image_000975_1757095030.644264.jpg
975,1757095030.746139526,/natnet_ros/umi_finger/pose,-1.790915,0.760484,0.993499,0.997751,-0.058182,-0.005798,-0.032780,image_000975_1757095030.644264.jpg
975,1757095030.746140480,/natnet_ros/pan/pose,-2.016475,0.889677,0.929057,-0.001564,-0.003976,0.990840,0.134974,image_000975_1757095030.644264.jpg
975,1757095030.746141434,/natnet_ros/plate/pose,-1.766853,0.867333,0.908763,0.001478,0.011433,-0.692591,0.721239,image_000975_1757095030.644264.jpg
975,1757095030.746137381,/natnet_ros/plate_red/pose,-1.959860,1.348052,1.074729,0.001328,-0.000157,0.000446,0.999999,image_000975_1757095030.644264.jpg
975,1757095030.746142387,/natnet_ros/dishrack/pose,-1.872731,0.464208,1.101511,0.287364,-0.335779,0.895401,0.054151,image_000975_1757095030.644264.jpg
976,1757095030.846328259,/natnet_ros/lid/pose,-2.034098,0.870387,0.971540,-0.002149,-0.004844,-0.497585,0.867399,image_000976_1757095030.744310.jpg
976,1757095030.846343279,/natnet_ros/banana/pose,-1.754036,0.821878,0.930016,-0.176429,-0.019324,0.000485,0.984124,image_000976_1757095030.744310.jpg
976,1757095030.846345663,/natnet_ros/block/pose,-1.757523,0.903043,0.914579,0.008387,0.000840,0.017860,-0.999805,image_000976_1757095030.744310.jpg
976,1757095030.846348524,/natnet_ros/umi_body/pose,-1.773926,0.815625,1.024567,0.997976,-0.058112,0.024906,-0.006818,image_000976_1757095030.744310.jpg
976,1757095030.846349716,/natnet_ros/umi_finger/pose,-1.791396,0.753061,1.034317,0.997311,-0.063293,0.031317,-0.019595,image_000976_1757095030.744310.jpg
976,1757095030.846350670,/natnet_ros/pan/pose,-2.016408,0.889771,0.929143,-0.001936,-0.004415,0.990873,0.134714,image_000976_1757095030.744310.jpg
976,1757095030.846351624,/natnet_ros/plate/pose,-1.767154,0.866947,0.908648,0.002886,0.009277,-0.692412,0.721437,image_000976_1757095030.744310.jpg
976,1757095030.846347332,/natnet_ros/plate_red/pose,-1.959829,1.348127,1.074797,0.001260,0.000422,0.000126,0.999999,image_000976_1757095030.744310.jpg
976,1757095030.846352816,/natnet_ros/dishrack/pose,-1.872778,0.464213,1.101590,0.285838,-0.335014,0.896218,0.053429,image_000976_1757095030.744310.jpg
977,1757095030.946594715,/natnet_ros/lid/pose,-2.034022,0.870417,0.971468,-0.002826,-0.004449,-0.497663,0.867355,image_000977_1757095030.844321.jpg
977,1757095030.946615458,/natnet_ros/banana/pose,-1.753981,0.821051,0.929760,-0.149969,-0.030357,0.005938,0.988207,image_000977_1757095030.844321.jpg
977,1757095030.946617365,/natnet_ros/block/pose,-1.757373,0.902962,0.914489,0.007467,-0.001515,0.019246,-0.999786,image_000977_1757095030.844321.jpg
977,1757095030.946619987,/natnet_ros/umi_body/pose,-1.778686,0.817322,1.080386,0.995881,-0.064878,0.063252,-0.003413,image_000977_1757095030.844321.jpg
977,1757095030.946620703,/natnet_ros/umi_finger/pose,-1.797863,0.754708,1.089339,0.994602,-0.072808,0.071866,-0.017366,image_000977_1757095030.844321.jpg
977,1757095030.946621656,/natnet_ros/pan/pose,-2.016416,0.889690,0.928874,-0.001360,-0.003906,0.990855,0.134868,image_000977_1757095030.844321.jpg
977,1757095030.946622372,/natnet_ros/plate/pose,-1.767040,0.867040,0.908608,0.003075,0.010943,-0.692432,0.721393,image_000977_1757095030.844321.jpg
977,1757095030.946619034,/natnet_ros/plate_red/pose,-1.959813,1.348074,1.074732,0.001371,-0.000145,0.000290,0.999999,image_000977_1757095030.844321.jpg
977,1757095030.946623325,/natnet_ros/dishrack/pose,-1.872734,0.464215,1.101513,0.287324,-0.336072,0.895306,0.054110,image_000977_1757095030.844321.jpg
978,1757095031.046047211,/natnet_ros/lid/pose,-2.033960,0.870159,0.971577,-0.002390,-0.006453,-0.496545,0.867984,image_000978_1757095030.944261.jpg
978,1757095031.046057940,/natnet_ros/banana/pose,-1.754024,0.820972,0.929661,-0.144279,-0.032642,0.006103,0.988980,image_000978_1757095030.944261.jpg
978,1757095031.046060085,/natnet_ros/block/pose,-1.757591,0.902973,0.914485,0.007694,-0.000114,0.017695,-0.999814,image_000978_1757095030.944261.jpg
978,1757095031.046063185,/natnet_ros/umi_body/pose,-1.791896,0.827576,1.144750,0.992089,-0.071149,0.102210,-0.015835,image_000978_1757095030.944261.jpg
978,1757095031.046064138,/natnet_ros/umi_finger/pose,-1.812020,0.764847,1.150975,0.990519,-0.080329,0.106356,-0.033293,image_000978_1757095030.944261.jpg
978,1757095031.046065092,/natnet_ros/pan/pose,-2.016519,0.889760,0.928926,-0.001293,-0.004311,0.990861,0.134814,image_000978_1757095030.944261.jpg
978,1757095031.046068430,/natnet_ros/plate/pose,-1.767133,0.867383,0.908926,0.002325,0.010251,-0.692290,0.721543,image_000978_1757095030.944261.jpg
978,1757095031.046061993,/natnet_ros/plate_red/pose,-1.960023,1.348137,1.074945,0.002302,0.001269,0.000678,0.999996,image_000978_1757095030.944261.jpg
978,1757095031.046069384,/natnet_ros/dishrack/pose,-1.872684,0.464238,1.101416,0.287435,-0.333129,0.896236,0.056281,image_000978_1757095030.944261.jpg
979,1757095031.146015406,/natnet_ros/lid/pose,-2.034062,0.870164,0.971444,-0.002738,-0.005565,-0.497006,0.867725,image_000979_1757095031.044305.jpg
979,1757095031.146026850,/natnet_ros/banana/pose,-1.754093,0.820955,0.929639,-0.144870,-0.032114,0.006021,0.988911,image_000979_1757095031.044305.jpg
979,1757095031.146028996,/natnet_ros/block/pose,-1.757679,0.902925,0.914400,0.005054,0.005023,0.024854,-0.999666,image_000979_1757095031.044305.jpg
979,1757095031.146031857,/natnet_ros/umi_body/pose,-1.817700,0.841485,1.202562,0.988816,-0.070112,0.129242,-0.024972,image_000979_1757095031.044305.jpg
979,1757095031.146032810,/natnet_ros/umi_finger/pose,-1.838947,0.779305,1.206627,0.987383,-0.077547,0.131737,-0.041312,image_000979_1757095031.044305.jpg
979,1757095031.146033764,/natnet_ros/pan/pose,-2.016568,0.889705,0.928877,-0.001181,-0.004093,0.990850,0.134904,image_000979_1757095031.044305.jpg
979,1757095031.146034718,/natnet_ros/plate/pose,-1.767483,0.867657,0.909088,0.000357,0.011352,-0.693960,0.719924,image_000979_1757095031.044305.jpg
979,1757095031.146030664,/natnet_ros/plate_red/pose,-1.960002,1.348175,1.074713,0.000909,-0.000801,0.000238,0.999999,image_000979_1757095031.044305.jpg
979,1757095031.146035671,/natnet_ros/dishrack/pose,-1.872871,0.464226,1.101638,0.283505,-0.334401,0.897119,0.054579,image_000979_1757095031.044305.jpg
980,1757095031.246361732,/natnet_ros/lid/pose,-2.034226,0.870246,0.971546,-0.002302,-0.005914,-0.496821,0.867830,image_000980_1757095031.144272.jpg
980,1757095031.246378899,/natnet_ros/banana/pose,-1.754240,0.821091,0.929619,-0.146342,-0.031413,0.005767,0.988718,image_000980_1757095031.144272.jpg
980,1757095031.246381760,/natnet_ros/block/pose,-1.757771,0.903000,0.914454,0.007448,-0.000135,0.017631,-0.999817,image_000980_1757095031.144272.jpg
980,1757095031.246386051,/natnet_ros/umi_body/pose,-1.852077,0.858709,1.240969,0.987272,-0.067574,0.139146,-0.036958,image_000980_1757095031.144272.jpg
980,1757095031.246387482,/natnet_ros/umi_finger/pose,-1.873075,0.796703,1.243170,0.985661,-0.075372,0.141219,-0.053369,image_000980_1757095031.144272.jpg
980,1757095031.246388674,/natnet_ros/pan/pose,-2.016720,0.889786,0.928939,-0.001201,-0.004533,0.990856,0.134844,image_000980_1757095031.144272.jpg
980,1757095031.246390104,/natnet_ros/plate/pose,-1.767698,0.867606,0.909111,0.000142,0.009495,-0.693505,0.720389,image_000980_1757095031.144272.jpg
980,1757095031.246384621,/natnet_ros/plate_red/pose,-1.960145,1.348123,1.074700,0.001051,0.001555,0.000081,0.999998,image_000980_1757095031.144272.jpg
980,1757095031.246391058,/natnet_ros/dishrack/pose,-1.872942,0.464251,1.101560,0.284927,-0.334601,0.896572,0.054934,image_000980_1757095031.144272.jpg
981,1757095031.346221924,/natnet_ros/lid/pose,-2.034231,0.870262,0.971475,-0.002535,-0.005679,-0.497169,0.867632,image_000981_1757095031.244215.jpg
981,1757095031.346246243,/natnet_ros/banana/pose,-1.754431,0.821028,0.929518,-0.143396,-0.032081,0.006619,0.989123,image_000981_1757095031.244215.jpg
981,1757095031.346249104,/natnet_ros/block/pose,-1.757661,0.902976,0.914536,0.006844,-0.001541,0.019734,-0.999781,image_000981_1757095031.244215.jpg
981,1757095031.346259356,/natnet_ros/umi_body/pose,-1.888183,0.877312,1.257546,0.986766,-0.058713,0.140008,-0.056944,image_000981_1757095031.244215.jpg
981,1757095031.346264362,/natnet_ros/umi_finger/pose,-1.907853,0.814920,1.257396,0.985497,-0.064865,0.140048,-0.070525,image_000981_1757095031.244215.jpg
981,1757095031.346290112,/natnet_ros/pan/pose,-2.016750,0.889731,0.928866,-0.001496,-0.004047,0.990855,0.134864,image_000981_1757095031.244215.jpg
981,1757095031.346292496,/natnet_ros/plate/pose,-1.767665,0.867623,0.909065,0.000334,0.009867,-0.693299,0.720582,image_000981_1757095031.244215.jpg
981,1757095031.346253157,/natnet_ros/plate_red/pose,-1.960032,1.348126,1.074365,-0.001467,-0.000823,-0.000123,0.999999,image_000981_1757095031.244215.jpg
981,1757095031.346294403,/natnet_ros/dishrack/pose,-1.873039,0.464218,1.101641,0.287239,-0.339902,0.894013,0.051979,image_000981_1757095031.244215.jpg
982,1757095031.445991516,/natnet_ros/lid/pose,-2.034347,0.870242,0.971497,-0.002169,-0.006070,-0.496871,0.867801,image_000982_1757095031.344114.jpg
982,1757095031.446005344,/natnet_ros/banana/pose,-1.754487,0.821010,0.929593,-0.141167,-0.032837,0.006416,0.989420,image_000982_1757095031.344114.jpg
982,1757095031.446007729,/natnet_ros/block/pose,-1.757877,0.903009,0.914463,0.006741,-0.001414,0.020474,-0.999767,image_000982_1757095031.344114.jpg
982,1757095031.446011066,/natnet_ros/umi_body/pose,-1.921391,0.885170,1.259113,0.987233,-0.056687,0.137439,-0.057166,image_000982_1757095031.344114.jpg
982,1757095031.446012020,/natnet_ros/umi_finger/pose,-1.940535,0.822452,1.259053,0.985880,-0.063578,0.138477,-0.069445,image_000982_1757095031.344114.jpg
982,1757095031.446013212,/natnet_ros/pan/pose,-2.016860,0.889783,0.928902,-0.001362,-0.004484,0.990851,0.134877,image_000982_1757095031.344114.jpg
982,1757095031.446014643,/natnet_ros/plate/pose,-1.767708,0.867623,0.909084,0.000658,0.009873,-0.693278,0.720602,image_000982_1757095031.344114.jpg
982,1757095031.446009636,/natnet_ros/plate_red/pose,-1.960190,1.348084,1.074549,-0.000655,0.000924,0.000352,0.999999,image_000982_1757095031.344114.jpg
982,1757095031.446015596,/natnet_ros/dishrack/pose,-1.873137,0.464211,1.101659,0.287282,-0.339750,0.894055,0.052013,image_000982_1757095031.344114.jpg
983,1757095031.546333313,/natnet_ros/lid/pose,-2.034413,0.870244,0.971485,-0.002338,-0.006031,-0.496991,0.867731,image_000983_1757095031.444147.jpg
983,1757095031.546347380,/natnet_ros/banana/pose,-1.754498,0.820880,0.929546,-0.148647,-0.031346,0.007527,0.988365,image_000983_1757095031.444147.jpg
983,1757095031.546349287,/natnet_ros/block/pose,-1.757796,0.902982,0.914544,0.006557,-0.002502,0.021208,-0.999750,image_000983_1757095031.444147.jpg
983,1757095031.546365023,/natnet_ros/umi_body/pose,-1.951290,0.885834,1.247042,0.989130,-0.054597,0.127181,-0.049651,image_000983_1757095031.444147.jpg
983,1757095031.546366692,/natnet_ros/umi_finger/pose,-1.970131,0.822647,1.248185,0.987792,-0.063116,0.127874,-0.062698,image_000983_1757095031.444147.jpg
983,1757095031.546367884,/natnet_ros/pan/pose,-2.016848,0.889723,0.928888,-0.001608,-0.004027,0.990855,0.134861,image_000983_1757095031.444147.jpg
983,1757095031.546369076,/natnet_ros/plate/pose,-1.767772,0.867621,0.909075,0.000210,0.009524,-0.693486,0.720408,image_000983_1757095031.444147.jpg
983,1757095031.546363115,/natnet_ros/plate_red/pose,-1.960123,1.348151,1.074464,-0.001004,-0.000235,-0.000221,1.000000,image_000983_1757095031.444147.jpg
983,1757095031.546370029,/natnet_ros/dishrack/pose,-1.873144,0.464239,1.101644,0.287171,-0.339806,0.894065,0.052083,image_000983_1757095031.444147.jpg
984,1757095031.645954847,/natnet_ros/lid/pose,-2.034587,0.870239,0.971501,-0.002380,-0.005267,-0.497802,0.867272,image_000984_1757095031.544209.jpg
984,1757095031.645970821,/natnet_ros/banana/pose,-1.754500,0.821441,0.930178,-0.192805,-0.013565,0.000133,0.981143,image_000984_1757095031.544209.jpg
984,1757095031.645972967,/natnet_ros/block/pose,-1.757878,0.903009,0.914475,0.006487,-0.001824,0.021014,-0.999757,image_000984_1757095031.544209.jpg
984,1757095031.645975828,/natnet_ros/umi_body/pose,-1.977942,0.881697,1.223431,0.991139,-0.062663,0.105997,-0.049823,image_000984_1757095031.544209.jpg
984,1757095031.645976782,/natnet_ros/umi_finger/pose,-1.997638,0.818460,1.225085,0.989591,-0.070638,0.107299,-0.064855,image_000984_1757095031.544209.jpg
984,1757095031.645978212,/natnet_ros/pan/pose,-2.016883,0.889795,0.928900,-0.001341,-0.004293,0.990857,0.134839,image_000984_1757095031.544209.jpg
984,1757095031.645979166,/natnet_ros/plate/pose,-1.767758,0.867606,0.909091,0.000399,0.009867,-0.693442,0.720445,image_000984_1757095031.544209.jpg
984,1757095031.645974636,/natnet_ros/plate_red/pose,-1.960222,1.348139,1.074634,-0.000031,0.000993,0.000105,1.000000,image_000984_1757095031.544209.jpg
984,1757095031.645980120,/natnet_ros/dishrack/pose,-1.873190,0.464237,1.101631,0.287643,-0.339814,0.893910,0.052092,image_000984_1757095031.544209.jpg
985,1757095031.746646881,/natnet_ros/lid/pose,-2.034424,0.870355,0.971497,-0.002288,-0.005492,-0.497141,0.867649,image_000985_1757095031.644108.jpg
985,1757095031.746663570,/natnet_ros/banana/pose,-1.754392,0.821021,0.929574,-0.145366,-0.031811,0.006034,0.988848,image_000985_1757095031.644108.jpg
985,1757095031.746665716,/natnet_ros/block/pose,-1.758008,0.902952,0.914442,0.003636,0.003289,0.028051,-0.999594,image_000985_1757095031.644108.jpg
985,1757095031.746669292,/natnet_ros/umi_body/pose,-2.004477,0.873897,1.189146,0.993728,-0.068316,0.083062,-0.030625,image_000985_1757095031.644108.jpg
985,1757095031.746670485,/natnet_ros/umi_finger/pose,-2.024757,0.810435,1.193746,0.991768,-0.077798,0.090460,-0.046489,image_000985_1757095031.644108.jpg
985,1757095031.746671677,/natnet_ros/pan/pose,-2.016835,0.889737,0.928894,-0.001765,-0.003944,0.990864,0.134798,image_000985_1757095031.644108.jpg
985,1757095031.746672869,/natnet_ros/plate/pose,-1.767764,0.867666,0.909084,0.000592,0.010104,-0.693542,0.720345,image_000985_1757095031.644108.jpg
985,1757095031.746668100,/natnet_ros/plate_red/pose,-1.960183,1.348130,1.074597,-0.000012,0.000870,0.000135,1.000000,image_000985_1757095031.644108.jpg
985,1757095031.746674061,/natnet_ros/dishrack/pose,-1.873113,0.464264,1.101541,0.288317,-0.338517,0.894136,0.052925,image_000985_1757095031.644108.jpg
986,1757095031.846129417,/natnet_ros/lid/pose,-2.034363,0.870371,0.971511,-0.002267,-0.005507,-0.497408,0.867496,image_000986_1757095031.744213.jpg
986,1757095031.846144438,/natnet_ros/banana/pose,-1.754498,0.820925,0.929564,-0.142755,-0.031846,0.004983,0.989233,image_000986_1757095031.744213.jpg
986,1757095031.846146584,/natnet_ros/block/pose,-1.757840,0.903005,0.914462,0.006556,-0.002434,0.020689,-0.999762,image_000986_1757095031.744213.jpg
986,1757095031.846149683,/natnet_ros/umi_body/pose,-2.025957,0.867006,1.149914,0.995659,-0.068028,0.061648,-0.015350,image_000986_1757095031.744213.jpg
986,1757095031.846150875,/natnet_ros/umi_finger/pose,-2.046528,0.803945,1.157641,0.994605,-0.075693,0.062154,-0.034177,image_000986_1757095031.744213.jpg
986,1757095031.846151829,/natnet_ros/pan/pose,-2.016850,0.889781,0.928872,-0.001330,-0.004130,0.990852,0.134883,image_000986_1757095031.744213.jpg
986,1757095031.846152782,/natnet_ros/plate/pose,-1.767642,0.867489,0.909040,0.000362,0.010130,-0.693365,0.720516,image_000986_1757095031.744213.jpg
986,1757095031.846148491,/natnet_ros/plate_red/pose,-1.960235,1.348004,1.074666,0.001121,0.001744,0.000208,0.999998,image_000986_1757095031.744213.jpg
986,1757095031.846153736,/natnet_ros/dishrack/pose,-1.873121,0.464275,1.101507,0.287486,-0.336407,0.895141,0.053898,image_000986_1757095031.744213.jpg
987,1757095031.946415186,/natnet_ros/lid/pose,-2.034385,0.870317,0.971485,-0.002288,-0.005699,-0.497145,0.867645,image_000987_1757095031.844115.jpg
987,1757095031.946436644,/natnet_ros/banana/pose,-1.754423,0.820791,0.929503,-0.148957,-0.030081,0.003998,0.988378,image_000987_1757095031.844115.jpg
987,1757095031.946438074,/natnet_ros/block/pose,-1.758014,0.902975,0.914428,0.005003,0.005560,0.024046,-0.999683,image_000987_1757095031.844115.jpg
